bug_id,project,percent_agreement,cohens_kappa,aggregated_raw,aggregated_derived,aggregated_zscore
Math-83,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 1, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -1.049344364594206, 'Clarity': -0.2248595066987584, 'Specificity': -0.2248595066987584, 'Reproducibility': 0.5996253511966891, 'ReasoningQuality': -0.2248595066987584, 'TechnicalContext': -1.049344364594206, 'Ambiguity': 2.2485950669875843, 'RepairReadiness': 1.4241102090921367, 'RootCauseEvidence': -0.2248595066987584, 'HiddenReproducibility': -0.2248595066987584, 'ImpactScope': -1.049344364594206}"
Math-84,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Math-85,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5863019699779287, 'Clarity': -0.5863019699779287, 'Specificity': -0.5863019699779287, 'Reproducibility': -0.5863019699779287, 'ReasoningQuality': -0.5863019699779287, 'TechnicalContext': -0.5863019699779287, 'Ambiguity': 2.345207879911715, 'RepairReadiness': 1.758905909933786, 'RootCauseEvidence': 0.0, 'HiddenReproducibility': 0.0, 'ImpactScope': -0.5863019699779287}"
Math-86,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 1, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.970142500145332, 'Clarity': -0.30316953129541624, 'Specificity': -0.30316953129541624, 'Reproducibility': 1.0307764064044151, 'ReasoningQuality': -0.30316953129541624, 'TechnicalContext': -0.970142500145332, 'Ambiguity': 1.697749375254331, 'RepairReadiness': 1.697749375254331, 'RootCauseEvidence': 0.36380343755449945, 'HiddenReproducibility': -0.970142500145332, 'ImpactScope': -0.970142500145332}"
Math-87,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 2, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.8583950752789522, 'Clarity': -0.18394180184548975, 'Specificity': -0.8583950752789522, 'Reproducibility': -0.18394180184548975, 'ReasoningQuality': -0.18394180184548975, 'TechnicalContext': -0.8583950752789522, 'Ambiguity': 2.51387129188836, 'RepairReadiness': 1.164964745021435, 'RootCauseEvidence': 0.4905114715879727, 'HiddenReproducibility': -0.18394180184548975, 'ImpactScope': -0.8583950752789522}"
Math-88,Math,1.0,1.0,"{'Actionability': 4, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 2, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 2, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 1}","{'Actionability': 1.6778901380350604, 'Clarity': 0.20134681656420725, 'Specificity': -0.5369248441712194, 'Reproducibility': -0.5369248441712194, 'ReasoningQuality': 0.20134681656420725, 'TechnicalContext': -1.275196504906646, 'Ambiguity': 0.9396184772996339, 'RepairReadiness': 1.6778901380350604, 'RootCauseEvidence': -0.5369248441712194, 'HiddenReproducibility': -1.275196504906646, 'ImpactScope': -0.5369248441712194}"
Math-89,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 3, 'RootCauseEvidence': 2, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 1, 'hidden_s2r_present': True, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -1.1858541225631423, 'Clarity': 0.5533985905294665, 'Specificity': -0.3162277660168379, 'Reproducibility': 0.5533985905294665, 'ReasoningQuality': -0.3162277660168379, 'TechnicalContext': -1.1858541225631423, 'Ambiguity': 2.2926513036220753, 'RepairReadiness': 0.5533985905294665, 'RootCauseEvidence': 0.5533985905294665, 'HiddenReproducibility': -0.3162277660168379, 'ImpactScope': -1.1858541225631423}"
Math-9,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5244044240850757, 'Clarity': -0.5244044240850757, 'Specificity': -0.5244044240850757, 'Reproducibility': -0.5244044240850757, 'ReasoningQuality': -0.5244044240850757, 'TechnicalContext': -0.5244044240850757, 'Ambiguity': 2.097617696340303, 'RepairReadiness': 2.097617696340303, 'RootCauseEvidence': 0.0, 'HiddenReproducibility': -0.5244044240850757, 'ImpactScope': -0.5244044240850757}"
Math-90,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 3, 'RootCauseEvidence': 2, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 1, 'hidden_s2r_present': True, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -1.1858541225631423, 'Clarity': 0.5533985905294665, 'Specificity': -0.3162277660168379, 'Reproducibility': 0.5533985905294665, 'ReasoningQuality': -0.3162277660168379, 'TechnicalContext': -1.1858541225631423, 'Ambiguity': 2.2926513036220753, 'RepairReadiness': 0.5533985905294665, 'RootCauseEvidence': 0.5533985905294665, 'HiddenReproducibility': -0.3162277660168379, 'ImpactScope': -1.1858541225631423}"
Math-91,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5800418934273981, 'Clarity': -0.5800418934273981, 'Specificity': -0.5800418934273981, 'Reproducibility': -0.048336824452283135, 'ReasoningQuality': -0.5800418934273981, 'TechnicalContext': -0.5800418934273981, 'Ambiguity': 2.078483451448177, 'RepairReadiness': 2.078483451448177, 'RootCauseEvidence': -0.048336824452283135, 'HiddenReproducibility': -0.5800418934273981, 'ImpactScope': -0.5800418934273981}"
Math-92,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.9977851578566089, 'Clarity': 0.4656330736664176, 'Specificity': -0.26607604209509567, 'Reproducibility': 1.1973421894279308, 'ReasoningQuality': -0.26607604209509567, 'TechnicalContext': -0.9977851578566089, 'Ambiguity': 1.9290513051894442, 'RepairReadiness': 1.1973421894279308, 'RootCauseEvidence': -0.26607604209509567, 'HiddenReproducibility': -0.9977851578566089, 'ImpactScope': -0.9977851578566089}"
Math-93,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.7683498199278324, 'Clarity': -0.16464638998453549, 'Specificity': -0.7683498199278324, 'Reproducibility': -0.16464638998453549, 'ReasoningQuality': -0.16464638998453549, 'TechnicalContext': -0.7683498199278324, 'Ambiguity': 2.250167329788652, 'RepairReadiness': 1.6464638998453551, 'RootCauseEvidence': 0.4390570399587614, 'HiddenReproducibility': -0.7683498199278324, 'ImpactScope': -0.7683498199278324}"
Math-94,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7694837640638655, 'Clarity': -0.20519567041703077, 'Specificity': -0.20519567041703077, 'Reproducibility': -0.20519567041703077, 'ReasoningQuality': -0.20519567041703077, 'TechnicalContext': -0.7694837640638655, 'Ambiguity': 2.0519567041703084, 'RepairReadiness': 2.0519567041703084, 'RootCauseEvidence': -0.20519567041703077, 'HiddenReproducibility': -0.7694837640638655, 'ImpactScope': -0.7694837640638655}"
Math-95,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.900070320740819, 'Clarity': 0.33752637027780713, 'Specificity': -0.281271975231506, 'Reproducibility': 0.33752637027780713, 'ReasoningQuality': -0.281271975231506, 'TechnicalContext': -0.900070320740819, 'Ambiguity': 1.5751230612964333, 'RepairReadiness': 2.1939214068057464, 'RootCauseEvidence': -0.281271975231506, 'HiddenReproducibility': -0.900070320740819, 'ImpactScope': -0.900070320740819}"
Math-96,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.9914601339836674, 'Clarity': 0.2916059217599022, 'Specificity': -0.3499271061118826, 'Reproducibility': 0.2916059217599022, 'ReasoningQuality': -0.3499271061118826, 'TechnicalContext': -0.9914601339836674, 'Ambiguity': 2.2162050053752567, 'RepairReadiness': 1.5746719775034717, 'RootCauseEvidence': -0.3499271061118826, 'HiddenReproducibility': -0.3499271061118826, 'ImpactScope': -0.9914601339836674}"
Math-97,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 3, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 3, 'impact_scope': 0}","{'Actionability': -0.8464989719746505, 'Clarity': 0.3950328535881703, 'Specificity': -0.8464989719746505, 'Reproducibility': -0.22573305919324008, 'ReasoningQuality': -0.22573305919324008, 'TechnicalContext': -0.8464989719746505, 'Ambiguity': 2.257330591932402, 'RepairReadiness': 1.0157987663695807, 'RootCauseEvidence': 1.0157987663695807, 'HiddenReproducibility': -0.8464989719746505, 'ImpactScope': -0.8464989719746505}"
Math-98,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.900070320740819, 'Clarity': 0.33752637027780713, 'Specificity': -0.281271975231506, 'Reproducibility': 0.33752637027780713, 'ReasoningQuality': -0.281271975231506, 'TechnicalContext': -0.900070320740819, 'Ambiguity': 2.1939214068057464, 'RepairReadiness': 1.5751230612964333, 'RootCauseEvidence': -0.281271975231506, 'HiddenReproducibility': -0.900070320740819, 'ImpactScope': -0.900070320740819}"
Math-99,Math,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5244044240850757, 'Clarity': -0.5244044240850757, 'Specificity': -0.5244044240850757, 'Reproducibility': -0.5244044240850757, 'ReasoningQuality': -0.5244044240850757, 'TechnicalContext': -0.5244044240850757, 'Ambiguity': 2.097617696340303, 'RepairReadiness': 2.097617696340303, 'RootCauseEvidence': 0.0, 'HiddenReproducibility': -0.5244044240850757, 'ImpactScope': -0.5244044240850757}"
Mockito-1,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-10,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.8583950752789522, 'Clarity': -0.18394180184548975, 'Specificity': -0.18394180184548975, 'Reproducibility': 0.4905114715879727, 'ReasoningQuality': -0.18394180184548975, 'TechnicalContext': -0.8583950752789522, 'Ambiguity': 2.51387129188836, 'RepairReadiness': 1.164964745021435, 'RootCauseEvidence': -0.18394180184548975, 'HiddenReproducibility': -0.8583950752789522, 'ImpactScope': -0.8583950752789522}"
Mockito-11,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 3, 'Specificity': 1, 'Reproducibility': 4, 'ReasoningQuality': 3, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 3, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 3, 'impact_scope': 1}","{'Actionability': -1.2473501324572729, 'Clarity': 0.5423261445466404, 'Specificity': -0.6507913734559684, 'Reproducibility': 1.138884903547945, 'ReasoningQuality': 0.5423261445466404, 'TechnicalContext': -1.2473501324572729, 'Ambiguity': 1.7354436625492493, 'RepairReadiness': 0.5423261445466404, 'RootCauseEvidence': 0.5423261445466404, 'HiddenReproducibility': -1.2473501324572729, 'ImpactScope': -0.6507913734559684}"
Mockito-12,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-13,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-14,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-15,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-16,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-17,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-18,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.8320502943378436, 'Clarity': -0.06933752452815357, 'Specificity': -0.8320502943378436, 'Reproducibility': 1.4560880150912263, 'ReasoningQuality': -0.06933752452815357, 'TechnicalContext': -0.8320502943378436, 'Ambiguity': 2.2188007849009166, 'RepairReadiness': 0.6933752452815364, 'RootCauseEvidence': -0.06933752452815357, 'HiddenReproducibility': -0.8320502943378436, 'ImpactScope': -0.8320502943378436}"
Mockito-19,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.9128709291752768, 'Clarity': 0.4260064336151293, 'Specificity': -0.24343224778007377, 'Reproducibility': -0.24343224778007377, 'ReasoningQuality': -0.24343224778007377, 'TechnicalContext': -0.9128709291752768, 'Ambiguity': 2.4343224778007384, 'RepairReadiness': 1.0954451150103324, 'RootCauseEvidence': 0.4260064336151293, 'HiddenReproducibility': -0.9128709291752768, 'ImpactScope': -0.9128709291752768}"
Mockito-2,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 1, 'RootCauseEvidence': 0, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 0, 'impact_scope': 0}","{'Actionability': -0.4714045207910317, 'Clarity': -0.4714045207910317, 'Specificity': -0.4714045207910317, 'Reproducibility': -0.4714045207910317, 'ReasoningQuality': -0.4714045207910317, 'TechnicalContext': -0.4714045207910317, 'Ambiguity': 2.1213203435596424, 'RepairReadiness': 2.1213203435596424, 'RootCauseEvidence': -0.4714045207910317, 'HiddenReproducibility': -0.4714045207910317, 'ImpactScope': -0.4714045207910317}"
Mockito-20,Mockito,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 1, 'Ambiguity': 1, 'RepairReadiness': 2, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.565685424949238, 'Clarity': 0.9899494936611665, 'Specificity': -0.565685424949238, 'Reproducibility': 0.9899494936611665, 'ReasoningQuality': -0.565685424949238, 'TechnicalContext': -0.565685424949238, 'Ambiguity': 1.7677669529663684, 'RepairReadiness': 0.9899494936611665, 'RootCauseEvidence': 0.21213203435596423, 'HiddenReproducibility': -1.3435028842544403, 'ImpactScope': -1.3435028842544403}"
Mockito-21,Mockito,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 1, 'Ambiguity': 1, 'RepairReadiness': 2, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.565685424949238, 'Clarity': 0.9899494936611665, 'Specificity': -0.565685424949238, 'Reproducibility': 0.9899494936611665, 'ReasoningQuality': -0.565685424949238, 'TechnicalContext': -0.565685424949238, 'Ambiguity': 1.7677669529663684, 'RepairReadiness': 0.9899494936611665, 'RootCauseEvidence': 0.21213203435596423, 'HiddenReproducibility': -1.3435028842544403, 'ImpactScope': -1.3435028842544403}"
