id,overall_score,num_s2r_sentences,num_steps,num_hq_steps,num_as_steps,num_vm_steps,steps_with_action,steps_with_object,steps_with_ui_term,steps_imperative,steps_with_vague_terms,step_details,s2r_sentences
Math-2,0.0,1,1,0,0,1,0,0,0,0,0,"[{""step_text"": ""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority:""]"
Lang-4,0.0,4,7,0,0,7,0,0,0,0,0,"[{""step_text"": ""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""It is therefore inappropriate to use arbitrary CharSequence instances as elements in a set or as keys in a map"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""CharSequence cs2 = CharBuffer.wrap(\""1 < 2\"".toCharArray());\n\nSystem.out.println(StringEscapeUtils.ESCAPE_HTML4.translate(cs1));\nSystem.out.println(StringEscapeUtils.ESCAPE_HTML4.translate(cs2));\n\n\n... which gives the following results (but should be identical):\n\n1 &lt; 2\n1 < 2\n\n\nThe problem"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""at a minimum"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""is that CharBuffer.equals is even documented in the Javadoc that:\n\nA char buffer is not equal to any other type of object."", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""However, this is not practical when working with large sets of data, which would require significant heap allocations"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""garbage collection concerns"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority:"", ""It is therefore inappropriate to use arbitrary CharSequence instances as elements in a set or as keys in a map."", ""CharSequence cs2 = CharBuffer.wrap(\""1 < 2\"".toCharArray());\n\nSystem.out.println(StringEscapeUtils.ESCAPE_HTML4.translate(cs1));\nSystem.out.println(StringEscapeUtils.ESCAPE_HTML4.translate(cs2));\n\n\n... which gives the following results (but should be identical):\n\n1 &lt; 2\n1 < 2\n\n\nThe problem, at a minimum, is that CharBuffer.equals is even documented in the Javadoc that:\n\nA char buffer is not equal to any other type of object.\n..."", ""However, this is not practical when working with large sets of data, which would require significant heap allocations and garbage collection concerns.""]"
Math-58,0.0,1,1,0,0,1,0,0,0,0,0,"[{""step_text"": ""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority:""]"
Closure-24,0.0,0,0,0,0,0,0,0,0,0,0,[],[]
Closure-9,0.0,0,0,0,0,0,0,0,0,0,0,[],[]
Mockito-10,0.0,3,5,0,0,5,0,0,1,0,0,"[{""step_text"": ""RETURNS_DEEP_STUBS automatically tries to create serializable mocks\u00a0#99New issueCopy linkNew issueCopy linkClosedClosedRETURNS_DEEP_STUBS automatically tries to create serializable mocks#99Copy linkLabelsbugDescriptionjoerg-pfruender-hpopened on Oct 8"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": true, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""2014Issue body actionsI am just migrating from mockito 1.9.5 to 1.10.5\nThe following code runs fine with version 1.9.5"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""MockitoException:\nYou are using the setting 'withSettings().serializable()' however the type you are trying to mock 'NotSerializableReturnValue'\ndo not implement Serializable"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""do not have a no-arg constructor"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""MetadataMetadataAssigneesNo one assignedLabelsbugTypeNo typeProjectsNo projectsMilestoneNo milestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""RETURNS_DEEP_STUBS automatically tries to create serializable mocks\u00a0#99New issueCopy linkNew issueCopy linkClosedClosedRETURNS_DEEP_STUBS automatically tries to create serializable mocks#99Copy linkLabelsbugDescriptionjoerg-pfruender-hpopened on Oct 8, 2014Issue body actionsI am just migrating from mockito 1.9.5 to 1.10.5\nThe following code runs fine with version 1.9.5."", ""MockitoException:\nYou are using the setting 'withSettings().serializable()' however the type you are trying to mock 'NotSerializableReturnValue'\ndo not implement Serializable AND do not have a no-arg constructor."", ""MetadataMetadataAssigneesNo one assignedLabelsbugTypeNo typeProjectsNo projectsMilestoneNo milestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions""]"
JacksonDatabind-85,0.0,5,7,0,0,7,0,0,2,1,0,"[{""step_text"": ""DateTimeSerializerBase ignores configured date format when creating contextual \u00a0#1648New issueCopy linkNew issueCopy linkClosedClosedDateTimeSerializerBase ignores configured date format when creating contextual #1648Copy linkMilestone2.8.9Descriptionbrenuartopened on Jun 8"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": true, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""2017Issue body actionsDateTimeSerializerBase#createContextual creates a new serializer with StdDateFormat"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""DATE_FORMAT_STR_ISO8601;\n\nUsing the @JsonFormat annotation on a field will therefore reset the format to Jackson's default even if the annotation doesn't specify any custom format"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": true, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""StdDateFormat std = (StdDateFormat) df;\n   std = std.withTimeZone(tz);\n   ...\n} else {\n  // otherwise need to clone"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""re-set timezone"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": true, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""df = (DateFormat) df.clone();\n  df.setTimeZone(tz);\n}\n\nShouldn't the serializer follow the same approach ?"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""MetadataMetadataAssigneesNo one assignedLabelsNo labelsNo labelsTypeNo typeProjectsNo projectsMilestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""DateTimeSerializerBase ignores configured date format when creating contextual \u00a0#1648New issueCopy linkNew issueCopy linkClosedClosedDateTimeSerializerBase ignores configured date format when creating contextual #1648Copy linkMilestone2.8.9Descriptionbrenuartopened on Jun 8, 2017Issue body actionsDateTimeSerializerBase#createContextual creates a new serializer with StdDateFormat."", ""DATE_FORMAT_STR_ISO8601;\n\nUsing the @JsonFormat annotation on a field will therefore reset the format to Jackson's default even if the annotation doesn't specify any custom format."", ""StdDateFormat std = (StdDateFormat) df;\n   std = std.withTimeZone(tz);\n   ...\n} else {\n  // otherwise need to clone, re-set timezone:"", ""df = (DateFormat) df.clone();\n  df.setTimeZone(tz);\n}\n\nShouldn't the serializer follow the same approach ?"", ""MetadataMetadataAssigneesNo one assignedLabelsNo labelsNo labelsTypeNo typeProjectsNo projectsMilestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions""]"
JacksonDatabind-1,0.0,4,11,0,0,11,0,0,4,0,0,"[{""step_text"": ""Shape.ARRAY)]\u00a0#223New issueCopy linkNew issueCopy linkClosedClosedNULL values are duplicated when serializing as array"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": true, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""Shape.ARRAY)]#223Copy linkDescriptionlukeghopened on May 17, 2013Issue body actionsExample:\npublic class TestOuter {\n\n    @JsonFormat(shape = JsonFormat"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": true, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""The expected result would be:\n\""array\"": [[1"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""\""one\""]"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""[0"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""null]]\nI tracked the issue down to:\npackage com.fasterxml.jackson.databind.ser;\n// ...\npublic class BeanPropertyWriter {\n// ...\n    public void serializeAsColumn(Object bean"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": true, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""JsonGenerator jgen"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""SerializerProvider prov)\n        throws Exception\n    {\n        Object value = get(bean);\n        if (value == null) { // nulls need specialized handling\n            if (_nullSerializer != null) {\n                _nullSerializer.serialize(null"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""jgen"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""prov);\n            } else { // can NOT suppress entries in tabular output\n                jgen.writeNull();\n            }\n        }\n        // otherwise find serializer to use\n        JsonSerializer<Object> ser = _serializer;\n    //"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": true, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""MetadataMetadataAssigneesNo one assignedLabelsNo labelsNo labelsTypeNo typeProjectsNo projectsMilestoneNo milestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""Shape.ARRAY)]\u00a0#223New issueCopy linkNew issueCopy linkClosedClosedNULL values are duplicated when serializing as array"", ""Shape.ARRAY)]#223Copy linkDescriptionlukeghopened on May 17, 2013Issue body actionsExample:\npublic class TestOuter {\n\n    @JsonFormat(shape = JsonFormat."", ""The expected result would be:\n\""array\"": [[1, \""one\""], [0, null]]\nI tracked the issue down to:\npackage com.fasterxml.jackson.databind.ser;\n// ...\npublic class BeanPropertyWriter {\n// ...\n    public void serializeAsColumn(Object bean, JsonGenerator jgen, SerializerProvider prov)\n        throws Exception\n    {\n        Object value = get(bean);\n        if (value == null) { // nulls need specialized handling\n            if (_nullSerializer != null) {\n                _nullSerializer.serialize(null, jgen, prov);\n            } else { // can NOT suppress entries in tabular output\n                jgen.writeNull();\n            }\n        }\n        // otherwise find serializer to use\n        JsonSerializer<Object> ser = _serializer;\n    // ..."", ""MetadataMetadataAssigneesNo one assignedLabelsNo labelsNo labelsTypeNo typeProjectsNo projectsMilestoneNo milestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions""]"
Closure-73,0.0,0,0,0,0,0,0,0,0,0,0,[],[]
Math-74,0.0,4,7,0,0,7,0,0,0,0,0,"[{""step_text"": ""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""Whereas EmbeddedRungeKuttaIntegrator uses :  sci = Atoli\nNote that the Gragg-Bulirsch-Stoer integrator uses the good implementation"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""But in my space application the Euler step with this wrong step size h (much bigger than it should be)  makes an exception occur (my satellite hits the ground...)"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""To fix the bug"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""one should use the same algorithm as in the rescale method in GraggBulirschStoerIntegrator\nFor exemple :\n final double[] scale= new double[y0.length];;\n          if (vecAbsoluteTolerance == null) {\n              for (int i = 0; i < scale.length; ++i) \n{\n                final double yi = Math.max(Math.abs(y0[i])"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""Math.abs(y0[i]));\n                scale[i] = scalAbsoluteTolerance + scalRelativeTolerance * yi;\n              }\n            } else {\n              for (int i = 0; i < scale.length; ++i) \n{\n                final double yi = Math.max(Math.abs(y0[i])"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""Math.abs(y0[i]));\n                scale[i] = vecAbsoluteTolerance[i] + vecRelativeTolerance[i] * yi;\n              }\n            }"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority:"", ""Whereas EmbeddedRungeKuttaIntegrator uses :  sci = Atoli\nNote that the Gragg-Bulirsch-Stoer integrator uses the good implementation"", ""But in my space application the Euler step with this wrong step size h (much bigger than it should be)  makes an exception occur (my satellite hits the ground...)"", ""To fix the bug, one should use the same algorithm as in the rescale method in GraggBulirschStoerIntegrator\nFor exemple :\n final double[] scale= new double[y0.length];;\n          if (vecAbsoluteTolerance == null) {\n              for (int i = 0; i < scale.length; ++i) \n{\n                final double yi = Math.max(Math.abs(y0[i]), Math.abs(y0[i]));\n                scale[i] = scalAbsoluteTolerance + scalRelativeTolerance * yi;\n              }\n            } else {\n              for (int i = 0; i < scale.length; ++i) \n{\n                final double yi = Math.max(Math.abs(y0[i]), Math.abs(y0[i]));\n                scale[i] = vecAbsoluteTolerance[i] + vecRelativeTolerance[i] * yi;\n              }\n            }""]"
Lang-36,0.0,1,1,0,0,1,0,0,0,0,0,"[{""step_text"": ""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""Details\n\n\n\n\nType:\n\n\n Bug\n        \n\n \n\nStatus:\n\nClosed \n\n\n\n\n\nPriority:""]"
JacksonCore-6,0.0,2,5,0,0,5,0,0,1,0,0,"[{""step_text"": ""JsonPointer should not consider \""00\"" to be valid index\u00a0#176New issueCopy linkNew issueCopy linkClosedClosedJsonPointer should not consider \""00\"" to be valid index#176Copy linkMilestone2.4.5Descriptioncowtowncoderopened on Dec 31"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": true, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""2014Issue body actionsAlthough 00 can be parsed as 0 in some cases"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""it is not a valid JSON number"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""is also not legal numeric index for JSON Pointer"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}, {""step_text"": ""MetadataMetadataAssigneesNo one assignedLabelsNo labelsNo labelsTypeNo typeProjectsNo projectsMilestone2.4.5No due dateRelationshipsNone"", ""has_action"": false, ""has_object"": false, ""has_ui_term"": false, ""is_imperative"": false, ""has_vague_terms"": false, ""quality_label"": ""VM"", ""issues"": [""No clear action verb (vocabulary mismatch).""]}]","[""JsonPointer should not consider \""00\"" to be valid index\u00a0#176New issueCopy linkNew issueCopy linkClosedClosedJsonPointer should not consider \""00\"" to be valid index#176Copy linkMilestone2.4.5Descriptioncowtowncoderopened on Dec 31, 2014Issue body actionsAlthough 00 can be parsed as 0 in some cases, it is not a valid JSON number; and is also not legal numeric index for JSON Pointer."", ""MetadataMetadataAssigneesNo one assignedLabelsNo labelsNo labelsTypeNo typeProjectsNo projectsMilestone2.4.5No due dateRelationshipsNone""]"
