id,title,description_length,category,confidence,reasoning
Jsoup-48,Issue Report,2347,Functional Issue,5,"The bug report describes an issue in the core application logic where response headers with duplicate keys are not handled correctly. This results in only the last value being retrieved, leading to unexpected behavior."
Collections-19,[COLLECTIONS-444] SetUniqueList may become inconsistent - ASF JIRA,1948,Functional Issue,5,"The bug report describes an inconsistency in the `SetUniqueList` class where the `contains()` method returns false while `get()` returns the element. This is a clear issue with the core logic of the `SetUniqueList` class, indicating a functional issue."
JacksonDatabind-91,Issue Report,3142,Functional Issue,5,"The bug report describes a deserialization error caused by a change in the `Log4jJsonObjectMapper` behavior between versions 2.9.1 and 2.9.2, which directly impacts the core application logic of processing log events."
Closure-30,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making it difficult to categorize. I am conservatively categorizing this as a functional issue since this is likely the most general category to use given that there is no information."
Compress-43,[COMPRESS-394] [Zip] Local `Version Needed To Extract` does not match Central Directory - ASF JIRA,2702,Functional Issue,5,"The bug report describes incorrect calculation of the 'version needed to extract' field in zip archives, leading to inconsistencies between the local file header and the central directory. This is a clear issue with the core application logic for creating zip archives."
Jsoup-7,Issue Report,582,Functional Issue,5,"The description states that the page results in a malformed tree structure, with two body elements that are not direct children of the html element. This indicates a bug in the core application logic responsible for parsing and structuring the HTML content."
Closure-88,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making it impossible to determine the root cause. Without any details, it is safest to assume a problem within the application logic itself."
Compress-14,"[COMPRESS-181] Tar files created by AIX native tar, and which contain symlinks, cannot be read by TarArchiveInputStream - ASF JIRA",4019,Functional Issue,5,"The bug report describes an IOException and IllegalArgumentException when reading a tar file, indicating a problem in the core logic of the TarArchiveInputStream class. The issue prevents the application from correctly processing a valid tar file, which is a core functional requirement."
Closure-119,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to determine the nature of the bug. I am choosing 'Functional Issue' as a general placeholder with low confidence."
JacksonDatabind-29,Handle null type id for polymorphic values that use external type id #942,6703,Functional Issue,5,"The bug report describes an issue where a null polymorphic value with an external type ID is not handled correctly, leading to exceptions during deserialization. This involves the core application logic for handling polymorphic types."
Closure-67,Issue Report,20,Functional Issue,1,"Since there is no description, the issue could be anything. However, a missing description suggests a problem with the core application logic, making ""Functional Issue"" the most likely, albeit uncertain, category."
Lang-59,[LANG-299] Bug in method appendFixedWidthPadRight of class StrBuilder causes an ArrayIndexOutOfBoundsException - ASF JIRA,1972,Functional Issue,5,The bug report describes an `ArrayIndexOutOfBoundsException` due to incorrect logic within the `appendFixedWidthPadRight` method. This indicates a problem with the core application logic responsible for string manipulation.
Csv-11,"[CSV-122] NullPointerException when empty header string and and null string of """" - ASF JIRA",1129,Functional Issue,5,"The bug report describes a NullPointerException occurring due to a specific combination of input values (empty header and null string), which points to a flaw in the core logic of the CSV parsing functionality. This is directly related to how the program handles and processes data during parsing."
Math-83,[MATH-286] SimplexSolver not working as expected? - ASF JIRA,2912,Functional Issue,5,"The bug report describes a problem with the SimplexSolver algorithm in Apache Commons Math, where it returns a suboptimal solution that does not satisfy all constraints. This indicates an error in the core application logic of the solver."
Csv-2,[CSV-96] CSVRecord does not verify that the length of the header mapping matches the number of values - ASF JIRA,1234,Functional Issue,5,The bug report describes an ArrayIndexOutOfBoundsException due to a mismatch between the header mapping and the number of values in a CSV record. This is a direct issue with the application's core logic for parsing and handling CSV data.
Closure-10,Issue Report,20,Functional Issue,1,"Since there is no description provided, it is difficult to determine the exact cause of the issue. However, without any specific information, it's more likely to be a problem in the core application logic."
JxPath-7,[JXPATH-93] Binary operators behaviour involving node-sets is incorrect - ASF JIRA,2416,Functional Issue,5,"The bug report describes incorrect behavior of binary operators (>, <, etc.) involving node-sets in JXPath, which directly affects the core logic of XPath expression evaluation. The reported behavior deviates from the XPath specification, indicating a problem in the application's functionality."
Mockito-24,Code,20,Functional Issue,1,"Given the lack of description, it's safest to assume a basic functional issue exists. Without more information, it's impossible to categorize it more specifically."
Jsoup-87,Issue Report,4421,Functional Issue,5,"The bug report describes incorrect parsing of HTML when the `preserveCase` setting is enabled, leading to a malformed DOM tree. This indicates a problem with the core application logic of the HTML parser."
Jsoup-68,Issue Report,733,Functional Issue,5,"The bug report clearly states `java.lang.StackOverflowError`, which indicates an issue with the program's logic leading to excessive recursion or stack usage. This falls under the category of functional issues related to core application logic."
JacksonXml-4,Issue Report,982,Functional Issue,5,The bug report describes an issue where the `XmlSerializerProvider` is not using the configured root name when serializing null values. This is a bug in the core application logic that affects the expected behavior of the XML serialization process.
Codec-7,[CODEC-99] Base64.encodeBase64String() shouldn't chunk - ASF JIRA,2045,Functional Issue,5,"The bug report describes an issue with the core Base64 encoding logic, specifically related to chunking. The proposed fix directly modifies the `encodeBase64` method to disable chunking, directly affecting the function's output."
Compress-34,"[COMPRESS-321] Exception in X7875_NewUnix.parseFromLocalFileData when parsing 0-sized ""ux"" local entry - ASF JIRA",3812,Functional Issue,5,"The bug report describes an `ArrayIndexOutOfBoundsException` occurring within the core logic of the Commons Compress library when parsing a zip file. This indicates a problem with the application's core logic, making it a functional issue."
Closure-139,Issue Report,20,Functional Issue,1,"Since there's no description, it's impossible to determine the nature of the issue. However, lacking any other information, it's safest to assume a general problem with the program's core functionality."
Closure-47,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to determine the exact issue. Assuming a general issue report without further context, a functional issue seems like the most encompassing starting point, though confidence is low."
Closure-51,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to know the nature of the bug. A general Functional Issue is the most likely category given the lack of information."
Compress-22,[COMPRESS-253] BZip2CompressorInputStream reads fewer bytes from truncated file than CPython's bz2 implementation - ASF JIRA,1465,Functional Issue,5,The bug report describes a discrepancy between the number of bytes read by BZip2CompressorInputStream and the CPython bz2 implementation from a truncated file. This points to an issue with the core decompression logic within BZip2CompressorInputStream.
Jsoup-29,Issue Report,1541,Functional Issue,5,"The bug report describes an issue with Jsoup's functionality related to extracting the title from a webpage. The extracted title contains unwanted newline characters and redundant spaces, which deviates from the expected behavior of returning a clean, single-line title."
JacksonCore-8,Issue Report,1005,Functional Issue,5,"The bug report describes inconsistent behavior in the `TextBuffer#getTextBuffer` method, specifically concerning its return value (null vs. empty array) under specific conditions. This indicates a problem with the core logic and return values of the method, classifying it as a functional issue."
Lang-38,[LANG-538] DateFormatUtils.format does not correctly change Calendar TimeZone in certain situations - ASF JIRA,2477,Functional Issue,5,"The bug report describes incorrect behavior in the `DateFormatUtils.format` method related to how it handles Calendar TimeZone, leading to unexpected results when formatting dates. The core issue lies in the application logic related to date formatting and time zone conversion."
Math-95,[MATH-227] denominatorDegreeOfFreedom in FDistribution leads to IllegalArgumentsException in UnivariateRealSolverUtils.bracket - ASF JIRA,2200,Functional Issue,5,"The bug report describes an `IllegalArgumentException` due to a division-by-zero error within the FDistribution's core calculation logic, specifically in the `getInitialDomain()` method, which directly affects the behavior and output of the FDistribution calculation. This falls squarely under issues with core application logic."
Jsoup-91,Issue Report,1227,Performance Issue,5,"The report states that the `Jsoup.parse` method hangs indefinitely for certain inputs, indicating an endless loop or other performance bottleneck. The core issue is not a functional error but a problem with the program's execution time."
Mockito-32,Code,20,Functional Issue,1,"With no description, the only category that generically describes a software issue is a functional issue, as it is the most basic. The confidence is low due to the complete lack of information."
JacksonDatabind-48,Issue Report,2820,Functional Issue,5,"The bug report describes a discrepancy between the expected and actual behavior of the BasicClassIntrospector when used with specific ObjectMapper configurations. The core issue is that the introspector is not correctly respecting the AUTO_DETECT_GETTERS/SETTERS MapperFeature, resulting in unexpected property detection."
Time-4,Issue Report,1374,Functional Issue,5,"The bug report describes unexpected behavior when constructing and comparing `Partial` objects, indicating a flaw in the core application logic related to date and time handling. The issue stems from invalid `Partial` object creation and incorrect equality checks, resulting in exceptions and unexpected results."
Lang-43,[LANG-477] ExtendedMessageFormat: OutOfMemory with custom format registry and a pattern containing single quotes - ASF JIRA,2228,Performance Issue,5,"The bug report explicitly mentions an OutOfMemoryError, which directly relates to memory overuse and falls under performance-related issues. The provided code example demonstrates a scenario that triggers this memory exhaustion."
Closure-92,Issue Report,20,Functional Issue,1,"Since there is no description, it is difficult to categorize the issue. However, a general 'Issue Report' title suggests a problem with the application's core functionality, so I categorize it as a Functional Issue with low confidence."
JacksonCore-12,Issue Report,2007,Functional Issue,5,"The bug report describes incorrect behavior of the JsonParser.getTokenLocation() method, indicating a flaw in the core logic of the JSON parsing functionality. The method is not updating its location as expected, leading to incorrect results."
Math-100,[MATH-200] AbstractEstimator: getCovariances() and guessParametersErrors() crash when having bound parameters - ASF JIRA,1780,Functional Issue,5,The bug report describes a crash caused by an ArrayOutOfBounds exception within the core logic of the AbstractEstimator class when handling bound parameters. This directly relates to the functional behavior and calculations performed by the estimation methods.
Closure-103,Issue Report,20,Functional Issue,1,"With no description, it is impossible to determine the exact nature of the issue. A functional issue is the most generic category, assuming there's some malfunction in the application logic."
JacksonDatabind-33,Issue Report,1902,Functional Issue,5,"The bug report describes a problem with the `@JsonUnwrapped` annotation not functioning as expected during serialization, directly impacting the application's core logic for handling JSON data. The test case provided further illustrates this functional issue by showing that a private field is not being serialized as intended."
Math-56,[MATH-552] MultidimensionalCounter.getCounts(int) returns wrong array of indices - ASF JIRA,1346,Functional Issue,5,"The bug report describes incorrect return values from the `getCounts` method, which directly relates to the core application logic of the `MultidimensionalCounter` class. The issue is not related to GUI, performance, or any other specific category other than the functionality itself."
Codec-12,"[CODEC-130] Base64InputStream.skip skips underlying stream, not output - ASF JIRA",1860,Functional Issue,5,"The bug report describes incorrect behavior in the `Base64InputStream.skip()` method, which leads to unexpected results when reading data. This is a clear issue with the core application logic related to stream manipulation."
Lang-14,[LANG-786] StringUtils equals() relies on undefined behavior - ASF JIRA,2149,Functional Issue,5,"The bug report describes an issue in the StringUtils.equals() method where it relies on the undefined behavior of CharSequence.equals(Object), leading to incorrect comparison results. This indicates a bug in the core application logic for string comparison."
Jsoup-52,Issue Report,857,Functional Issue,5,"The bug report describes an issue where Jsoup fails to correctly detect the charset encoding of an XML document, leading to incorrect character interpretation. This falls under core application logic and expected behavior, thus a functional issue."
JacksonDatabind-64,Issue Report,624,Functional Issue,5,"The bug report describes a case where the `@JsonInclude` annotation is not working as expected for String types, leading to incorrect serialization behavior. This falls under core application logic and causes unexpected behavior."
Closure-154,Issue Report,20,Functional Issue,1,"Since there is no description, it's impossible to be certain, but 'Issue Report' suggests a problem with the application's core functionality. Without further information, assuming a core logic problem is the most general initial assessment."
Closure-7,Issue Report,20,Functional Issue,1,"Since there is no description, it is hard to assess the root cause of the issue. Without any information, it is safest to assume a potential core logic problem, hence a functional issue with very low confidence."
Math-40,[MATH-716] BracketingNthOrderBrentSolver exceeds maxIterationCount while updating always the same boundary - ASF JIRA,1621,Functional Issue,5,"The bug report describes a problem with the core logic of the BracketingNthOrderBrentSolver, specifically its aging feature and bracketing point updates, leading to it exceeding the maximum iteration count. This indicates a problem within the algorithm's functionality."
Time-17,#141 Bug on withLaterOffsetAtOverlap method,1692,Functional Issue,5,"The bug report describes unexpected behavior of the `withLaterOffsetAtOverlap` method, indicating a problem with the core application logic related to date and time calculations. The provided code snippet demonstrates the incorrect offset being returned, which aligns with a functional issue."
Collections-15,[COLLECTIONS-304] SetUniqueList set method use corrupts uniqness - ASF JIRA,1927,Functional Issue,5,"The bug report describes a problem with the core logic of the `SetUniqueList` class, where it fails to maintain uniqueness when using the `set` method in conjunction with `add`. This results in unexpected behavior and violates the intended functionality of the class."
Jsoup-44,Issue Report,2054,Functional Issue,5,"The bug report describes unexpected behavior in how the HTML parser handles invalid table structures, resulting in elements being moved to incorrect locations. This falls under the core application logic of the HTML parsing functionality."
Closure-142,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to determine the nature of the bug. However, a generic 'Issue Report' most likely indicates a problem with the application's core functionality rather than issues related to the UI or configuration."
JacksonDatabind-72,Issue Report,1785,Functional Issue,5,"The bug report clearly indicates a failure during deserialization, resulting in an ArrayIndexOutOfBoundsException. This arises from a problem in the core application logic of the Jackson library related to handling non-static inner class constructors."
Math-17,[MATH-778] Dfp Dfp.multiply(int x) does not comply with the general contract FieldElement.multiply(int n) - ASF JIRA,1257,Functional Issue,5,"The bug report describes an inconsistency in the `multiply(int n)` method's behavior compared to its contract, indicating a problem with the core application logic. The limitation on the input value 'n' directly affects the method's functionality."
Gson-3,Issue Report,1181,Functional Issue,5,"The bug report describes an IllegalArgumentException during deserialization of a ConcurrentNavigableMap, indicating a problem with the core application logic's ability to handle this data structure correctly. The issue stems from Gson's inability to deserialize the interface type directly."
Lang-55,"[LANG-315] StopWatch: suspend() acts as split(), if followed by stop() - ASF JIRA",1981,Functional Issue,5,"The bug report describes unexpected behavior in the core logic of the StopWatch class, specifically regarding the interaction of suspend(), resume(), and stop() methods. The issue leads to an incorrect time calculation, which falls under functional problems."
Cli-16,[CLI-123] the minimum and maximum constraints on a group do not take other groups into account - ASF JIRA,1536,Functional Issue,5,"The bug report describes a problem in the core logic of the command-line interface library, specifically how option groups are handled with respect to minimum and maximum constraints. This results in unexpected behavior related to option validation."
Jsoup-13,Issue Report,629,Functional Issue,5,"The bug report describes a failure in the core application logic related to attribute handling. Specifically, the `Elements.attr()` method fails to correctly retrieve attributes with a specific prefix, leading to unexpected behavior."
Closure-84,Issue Report,20,Functional Issue,1,"Since there is no description provided, it's impossible to determine the exact nature of the issue. However, 'Functional Issue' is the most general category that could apply when the root cause is unknown."
JacksonDatabind-25,Issue Report,3143,Functional Issue,5,The bug report describes an exception occurring during deserialization of a byte array due to incorrect handling of annotations. This falls under the category of a functional issue because it is related to a defect in core application logic that causes an unexpected exception and incorrect data handling.
Closure-115,Issue Report,20,Functional Issue,1,"Since there is no description, it's safest to assume a general logic error within the application's core functionality might be the cause of the 'Issue Report'. A low confidence is assigned due to the complete lack of information."
Compress-18,[COMPRESS-203] Long directory names can not be stored in a tar archive because of error when writing PAX headers - ASF JIRA,3473,Functional Issue,5,"The bug report describes an exception thrown when adding a directory with a long name to a TAR archive, indicating a problem with the core application logic for handling long filenames in the TarArchiveOutputStream. The stack trace points to issues within the `org.apache.commons.compress.archivers.tar` package, confirming a functional issue in the archiving process."
Cli-17,[CLI-163] PosixParser keeps bursting tokens even if a non option character is found - ASF JIRA,1131,Functional Issue,5,"The bug report describes incorrect parsing of command-line arguments, which directly affects the core application logic of the PosixParser. The parser is not behaving as expected when encountering non-option characters with the `stopAtNonOption` flag enabled."
Jsoup-12,Issue Report,640,Functional Issue,5,"The bug report describes a specific selector syntax failing within the jsoup library, which is a core functional issue with how the library parses and handles CSS selectors. The selectors failing with a SelectorParseException directly impacts the intended functionality of the library."
Closure-85,Issue Report,20,Functional Issue,1,"Without any description, it's impossible to know the specific nature of the issue, but a generic 'Issue Report' suggests a problem with the core functionality. Given the lack of information, confidence is very low."
JacksonDatabind-24,Issue Report,2730,Functional Issue,5,"The bug report describes unexpected behavior during serialization of Joda DateTime objects when a DateFormat is configured on the ObjectMapper, indicating a problem with the core application logic related to date and time handling. The serialization is changing the time zone, which is not the intended function."
Closure-114,Issue Report,20,Functional Issue,1,"Given that there is no description of the bug, it is difficult to determine the precise nature. However, without any other information, it's reasonable to assume there's a fundamental issue within the code's logic, leading to an unexpected or broken application."
Compress-19,[COMPRESS-228] ZipException on reading valid zip64 file - ASF JIRA,1628,Functional Issue,5,The bug report describes a ZipException being thrown when reading a valid zip64 file. This indicates a problem with the core application logic for handling zip64 archives.
Math-16,"[MATH-905] FastMath.[cosh, sinh] do not support the same range of values as the Math counterparts - ASF JIRA",1724,Functional Issue,5,"The bug report describes incorrect behavior of `FastMath.cosh` and `FastMath.sinh` functions, which produce incorrect results (Infinity) for certain input values compared to `Math.cosh` and `Math.sinh`. This is due to the internal implementation of these functions, specifically how they handle large input values, indicating a bug in the core application logic."
Gson-2,Fix type hierarchy adapters to do a runtime check. #719,4330,Functional Issue,5,"The bug report describes an issue where a type hierarchy adapter fails to properly handle runtime type mismatches, leading to unexpected exceptions. This indicates a problem with the core application logic related to type handling and adaptation."
Lang-54,[LANG-328] LocaleUtils.toLocale() rejects strings with only language+variant - ASF JIRA,1588,Functional Issue,5,"The bug report describes an exception being thrown by `LocaleUtils.toLocale()` when processing valid locale strings according to the JDK's Locale class, indicating a problem with the core logic of the method."
Time-16,#148 DateTimeFormatter.parseInto broken when no year in format,441,Functional Issue,5,"The bug describes incorrect behavior in the `DateTimeFormatter.parseInto` method, specifically related to how it handles the year when not explicitly provided in the format. This directly affects the core application logic and results in unexpected behavior."
Collections-14,[COLLECTIONS-294] Fix case-insensitive string handling - ASF JIRA,1251,Functional Issue,5,"The bug report describes platform-dependent behavior in the CaseInsensitiveMap, which directly impacts the core application logic related to string handling. This falls squarely into the category of functional issues as it affects how the application processes and interprets data."
Cli-40,[CLI-282] TypeHandler should throw ParseException for an unsupported class - ASF JIRA,1177,Functional Issue,5,"The bug report describes an inconsistency between the JavaDoc specification of TypeHandler and its actual behavior, where createValue returns null instead of throwing a ParseException for unsupported classes. This falls under core application logic causing unexpected behavior."
Closure-143,Issue Report,20,Functional Issue,1,"With no description, it's impossible to determine the precise cause. I'm assigning it to Functional Issue with low confidence as a default, under the assumption it involves unexpected behavior within the application's logic."
JacksonDatabind-73,Issue Report,1466,Functional Issue,5,"The bug report describes unexpected behavior related to the `@JsonProperty(access = Access.READ_ONLY)` annotation during deserialization, which is a problem in the core application logic. The deserializer is attempting to deserialize a read-only field, indicating a flaw in how the application handles this annotation."
Math-41,[MATH-704] One of Variance.evaluate() methods does not work correctly - ASF JIRA,1503,Functional Issue,5,"The bug report describes incorrect behavior in the `Variance.evaluate()` method, indicating an error in the core application logic related to statistical calculations. It is not a GUI, configuration, or network issue."
Jsoup-53,Issue Report,804,Functional Issue,5,"The bug report indicates a parsing error caused by unbalanced characters in a selector string, leading to an exception. This points directly to a problem within the application's core logic for parsing and handling selectors."
Closure-155,Issue Report,20,Functional Issue,1,"Since there's no description, we have to assume the core application logic is failing in some way. This is a guess, hence the low confidence."
Closure-6,Issue Report,20,Functional Issue,1,"Given there is no description, it's hard to pinpoint the issue. However, assuming it's reported as an issue implies some form of unexpected behavior, which falls under Functional Issue by default."
Math-57,[MATH-546] Truncation issue in KMeansPlusPlusClusterer - ASF JIRA,1512,Functional Issue,5,"The bug report describes a truncation issue in the core logic of the KMeansPlusPlusClusterer algorithm due to an incorrect variable type. This leads to incorrect calculations and unexpected behavior (empty clusters), indicating a problem in the application's functional logic."
Codec-13,[CODEC-184] NullPointerException in DoubleMetaPhone.isDoubleMetaphoneEqual when using empty strings - ASF JIRA,1313,Functional Issue,5,"The bug report describes a NullPointerException occurring within the `isDoubleMetaphoneEqual` method when given empty strings as input, indicating a flaw in the core logic of the `DoubleMetaphone` class. This falls under the category of a functional issue because it is a bug in the application's logic causing unexpected behavior."
Lang-15,[LANG-775] TypeUtils.getTypeArguments() misses type arguments for partially-assigned classes - ASF JIRA,1771,Functional Issue,5,The bug report describes an issue in `TypeUtils.getTypeArguments()` where it incorrectly determines type arguments for classes with partially assigned type variables. This directly impacts the core logic of the application related to reflection and type handling.
JacksonCore-13,Fix UTF8JsonGenerator to allow QUOTE_FIELD_NAMES to be toggled. #246,3698,Functional Issue,5,The bug report describes an issue where the `QUOTE_FIELD_NAMES` setting in `UTF8JsonGenerator` was not properly toggleable. This directly relates to the core application logic of the JSON generator and its ability to configure output formatting.
Math-101,"[MATH-198] java.lang.StringIndexOutOfBoundsException in ComplexFormat.parse(String source, ParsePosition pos) - ASF JIRA",1958,Functional Issue,5,"The bug report describes a StringIndexOutOfBoundsException caused by incorrect logic in the `ComplexFormat.parse()` method, specifically when handling the imaginary part of a complex number. This falls under core application logic resulting in unexpected behavior."
Closure-102,Issue Report,20,Functional Issue,1,"Given the lack of description, it's impossible to determine the precise nature of the issue. However, a general 'Issue Report' without specifics most likely relates to a problem in the application's core logic, even if uncertain."
JacksonDatabind-32,Issue Report,1939,Functional Issue,5,"The bug report describes a deserialization error with Jackson, a library for handling JSON. The error occurs due to unexpected behavior in the core application logic of Jackson related to deserializing an empty JSON object into a Java Object."
Time-5,Issue Report,1792,Functional Issue,5,"The bug report describes an exception thrown during the execution of core application logic related to date and time calculations using the Joda-Time library. The exception indicates an unsupported operation within the PeriodType class, pointing to a functional issue in how the library handles custom period types."
Lang-42,[LANG-480] StringEscapeUtils.escapeHtml incorrectly converts unicode characters above U+00FFFF into 2 characters - ASF JIRA,1749,Functional Issue,5,"The bug report describes an incorrect conversion of Unicode characters by the `StringEscapeUtils.escapeHtml` function, which is a core part of the application's logic for handling strings. This clearly falls under a functional issue as it directly impacts the expected behavior of a method."
Jsoup-90,Issue Report,1938,Functional Issue,5,"The bug report indicates an `ArrayIndexOutOfBoundsException` within the jsoup library while parsing a URL, which signifies a flaw in the program's logic when handling specific URL structures or content during the parsing process."
Mockito-33,Code,20,Functional Issue,1,"With no description, it is impossible to know the exact nature of the issue, but assuming there *is* an issue, it is most likely a problem with the core application logic, leading to unexpected behavior. This is a very low confidence assessment."
JacksonDatabind-49,Issue Report,2215,Functional Issue,5,"The bug report describes incorrect serialization of objects due to a flaw in the core serialization logic of the Jackson library. The issue lies within the BeanSerializerBase class, causing unexpected behavior in how object IDs are generated and referenced during serialization."
JacksonCore-9,Issue Report,1033,Functional Issue,5,"The bug report describes unexpected behavior of the `JsonParser.getValueAsString()` method, indicating an issue in the core application logic for handling JSON tokens. The method's current behavior (returning null) is not aligned with the expected behavior (returning the field name), which falls under functional issues."
Lang-39,[LANG-552] StringUtils replaceEach - Bug or Missing Documentation  - ASF JIRA,2019,Functional Issue,5,"The bug report describes a NullPointerException in the StringUtils.replaceEach method when a null value is provided in the replacement list. This indicates a flaw in the core logic of the method's implementation, making it a functional issue."
Math-94,"[MATH-238] MathUtils.gcd(u, v) fails when u and v both contain a high power of 2 - ASF JIRA",1306,Functional Issue,5,"The bug report describes an error in the core logic of the MathUtils.gcd() method, specifically related to handling overflow conditions when calculating the product of the input arguments. This leads to incorrect results, indicating a functional issue."
Closure-50,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making categorization difficult. A functional issue is the most general category applicable when there's no specific information."
Compress-23,[COMPRESS-256] 7z: 16 MB dictionary is too big - ASF JIRA,2354,Functional Issue,5,"The bug report describes an exception thrown when trying to open a 7z file due to an unsupported dictionary size. This indicates a problem with the core logic of the application's 7z file handling, making it a functional issue."
Jsoup-28,Issue Report,2011,Functional Issue,5,"The core issue is that jsoup.parse incorrectly unescapes query parameters in URLs, leading to unexpected behavior. This is a bug in the core application logic of the jsoup library."
Compress-35,[COMPRESS-335] TAR checksum fails when checksum is right aligned - ASF JIRA,1316,Functional Issue,5,"The bug involves incorrect checksum validation logic in the TAR archive processing code, leading to valid archives being treated as invalid. This is a core application logic error, making it a functional issue."
Closure-138,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making it impossible to pinpoint the exact cause. However, a generic ""Issue Report"" title most likely indicates a problem within the application's core logic or functionality, rather than a specific area like GUI or network."
Closure-46,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to determine the cause of the bug. The most general and likely issue, assuming something went wrong, is a functional issue."
Codec-6,[CODEC-101] Base64InputStream#read(byte[]) incorrectly returns 0 at end of any stream which is multiple of 3 bytes long - ASF JIRA,1376,Functional Issue,5,"The bug report describes an incorrect return value (0 bytes) from the `Base64InputStream#read(byte[])` method under specific conditions (stream length multiple of 3 bytes), indicating a flaw in the core logic of the base64 decoding process. This directly relates to the functional behavior of the component."
Closure-11,Issue Report,20,Functional Issue,1,"Given the lack of a description, it is most likely a problem with the core logic. A functional issue is the most likely default."
JxPath-6,[JXPATH-94] equality test for multi-valued variables does not conform to spec - ASF JIRA,1107,Functional Issue,5,"The bug report describes an equality test that fails to iterate over a multi-valued variable as expected, causing incorrect behavior in the core application logic. This clearly indicates a functional issue rather than a GUI, performance, or other type of problem."
Mockito-25,Code,20,Functional Issue,1,"Since there is no description, I assume the bug is in the application logic itself. Without further information, it's safest to assume a basic functional issue is present."
Jsoup-86,Issue Report,926,Functional Issue,5,The bug report describes an `IndexOutOfBoundsException` occurring during HTML parsing using Jsoup. This indicates a problem with the core application logic of the parsing library when handling certain HTML structures.
Jsoup-69,Issue Report,1287,Functional Issue,5,"The issue describes a discrepancy between removing an element from the DOM and the corresponding form data, indicating a bug in the core logic of how jsoup handles form data updates after element removal. The `formData()` method is not reflecting the DOM changes."
JacksonXml-5,Issue Report,1474,Functional Issue,5,The bug report describes unexpected behavior of the `@JacksonXmlRootElement` annotation when used with multiple `XmlMapper` instances and disabling annotations. This points to a flaw in the core application logic of how Jackson handles annotations in different mapper configurations.
Math-82,[MATH-288] SimplexSolver not working as expected 2 - ASF JIRA,3033,Functional Issue,5,"The bug report describes an issue where the SimplexSolver is not finding the optimal solution, indicating a flaw in the core application logic. The reported incorrect results directly point to a problem with the solver's algorithm or implementation."
Csv-3,[CSV-58] Unescape handling needs rethinking - ASF JIRA,1656,Functional Issue,5,"The bug report describes incorrect parsing of escape characters, which directly affects the core logic of the CSV parser. This leads to unexpected behavior in how the application interprets the data, fitting the definition of a functional issue."
Lang-58,[LANG-300] NumberUtils.createNumber throws NumberFormatException for one digit long - ASF JIRA,1397,Functional Issue,5,"The bug report describes an exception being thrown in the `NumberUtils.createNumber` method when parsing certain strings. This is a problem with the core logic of the application, indicating a functional issue."
Csv-10,[CSV-120] CSVFormat#withHeader doesn't work with CSVPrinter - ASF JIRA,1386,Functional Issue,5,"The bug report describes an issue where the `CSVFormat#withHeader` method doesn't work as expected with `CSVPrinter`, leading to incorrect CSV output. This is a bug in the core logic of the CSV printing functionality."
Closure-89,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making it impossible to determine the root cause. However, a general issue with no other specific indicators is most likely a functional issue."
Compress-15,[COMPRESS-187] ZipArchiveInputStream and ZipFile don't produce equals ZipArchiveEntry instances - ASF JIRA,1582,Functional Issue,5,"The core issue is that ZipArchiveInputStream and ZipFile produce unequal ZipArchiveEntry instances due to comment handling, which affects the correct functioning of the application logic when comparing or retrieving entries. This clearly indicates a bug in the core application logic related to zip file processing."
Closure-118,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to categorize the issue with certainty. I will assume a core logic issue, as 'Issue Report' is too generic."
Closure-66,Issue Report,20,Functional Issue,1,"Since there's no description, it's most likely a functional issue that someone encountered. Without any information, it's hard to pinpoint the exact category, so I'm choosing the most general one with low confidence."
JacksonDatabind-28,Issue Report,3352,Functional Issue,5,"The bug report describes an unexpected exception during deserialization of an empty JSON object into an ObjectNode field within a class, indicating an issue with the core deserialization logic. The problem occurs due to the interaction between Jackson's data binding and the custom class 'MyValue'."
Jsoup-6,Issue Report,1137,Functional Issue,5,"The stack trace indicates a `StringIndexOutOfBoundsException` occurring within `org.jsoup`, a library for parsing HTML. This suggests an error in the core logic of parsing the provided URL, which falls under functional issues."
Jsoup-49,Issue Report,1798,Functional Issue,5,"The bug report describes incorrect behavior in the `Element.insertChildren()` method, which is core application logic. The provided test case demonstrates the unexpected result of moving child elements within the same parent element."
Collections-18,[COLLECTIONS-426] performance problem in ListOrderedSet.retainAll() - ASF JIRA,3243,Performance Issue,5,The bug report explicitly mentions a performance problem in `ListOrderedSet.retainAll()` and provides a test case demonstrating a significant speedup after applying a patch. The description focuses on the quadratic complexity of the original implementation and how the patch addresses it.
JacksonDatabind-90,Issue Report,2905,Functional Issue,5,"The bug report describes a discrepancy between expected and observed behavior in the core application logic of Jackson's data binding, leading to an InvalidDefinitionException. The provided test code further demonstrates that the deserialization process is failing due to how the ValueInstantiator handles delegate collection constructors."
