bug_id,dimension,item_code,item_text,human_value,human_confidence,human_notes
Math-78,ReasoningQuality,Q1,The report explicitly proposes a specific potential cause or explanation — not just a symptom description.,,,
Math-78,ReasoningQuality,Q2,The proposed explanation is directly and specifically linked to observed symptoms with a plausible causal mechanism.,,,
Math-78,ReasoningQuality,Q3,"The report provides concrete evidence (code references, traces, logs, or data) that supports the proposed explanation.",,,
Math-78,ReasoningQuality,Q4,The explanation is internally coherent and logically consistent — it does not contradict other information in the report.,,,
Math-78,ReasoningQuality,Q5,"The explanation references specific technical artifacts (exact log lines, specific method names, concrete code locations, or configuration values).",,,
Math-78,TechnicalContext,T1,"Specific classes, methods, files, or APIs are named — not just described in general terms.",,,
Math-78,TechnicalContext,T2,The affected subsystem or module is identifiable precisely enough to locate the relevant source files.,,,
Math-78,TechnicalContext,T3,"Technical artifacts such as stack traces, logs, screenshots, or code snippets are included and directly relevant to the failure.",,,
Math-78,TechnicalContext,T4,"External dependencies, libraries, services, or integrations are referenced by name and version when they are relevant to the bug.",,,
Math-78,TechnicalContext,T5,"Environment details (OS, browser, framework version, hardware, runtime, etc.) are provided with enough specificity to reconstruct the affected environment.",,,
Math-78,Ambiguity,M1,The report contains vague or underspecified references that a developer would need to resolve before investigating.,,,
Math-78,Ambiguity,M2,"Inputs, parameters, or conditions are insufficiently described to attempt reproduction.",,,
Math-78,Ambiguity,M3,Expected behavior is unclear or underspecified to the point that a developer could not determine what the correct behavior should be.,,,
Math-78,Ambiguity,M4,Environment or version information that would materially affect reproduction is missing.,,,
Math-78,Ambiguity,M5,The report contains contradictory or inconsistent statements that would mislead a developer.,,,
Math-78,RepairReadiness,P1,The faulty behavior is described precisely enough to determine what the correct behavior should be and what code change would achieve it.,,,
Math-78,RepairReadiness,P2,"The specific component, class, method, or code location requiring a fix is identifiable directly from the report.",,,
Math-78,RepairReadiness,P3,The expected correct behavior is stated concretely enough to serve as an acceptance criterion for the fix.,,,
Math-78,RepairReadiness,P4,"Relevant constraints, edge cases, or conditions that would affect the fix are documented explicitly.",,,
Math-78,RepairReadiness,P5,"A developer could implement a plausible fix using only the information in this report, without further investigation or clarification.",,,
Math-78,RootCauseEvidence,RC1,A specific potential root cause is explicitly proposed in the report — not merely suggested or loosely implied.,,,
Math-78,RootCauseEvidence,RC2,"The proposed root cause references a specific code construct, operation, API call, data condition, or logic error by name.",,,
Math-78,RootCauseEvidence,RC3,The causal chain from the root cause to the observed failure is articulated clearly enough that a developer could verify it.,,,
Math-78,HiddenReproducibility,H1,"The report describes a specific, concrete scenario from which complete and unambiguous reproduction steps can be directly derived — the steps must be fully determinable, not merely suggested or partially implied.",,,
Math-78,ImpactScope,I1,"A specific subsystem, module, class, or code concept likely affected by the bug is identifiable from the report — not just a broad functional area.",,,
Math-78,ImpactScope,I2,The report distinguishes between where the symptom manifests and where the underlying defect likely resides.,,,
Math-78,ImpactScope,I3,Multiple impacted areas or cross-cutting concerns are identified with enough specificity to understand the scope of a fix.,,,
Math-78,ImpactScope,I4,"The report names three or more distinct technical concepts, classes, methods, or components that are relevant to understanding or fixing the bug.",,,
Math-84,Actionability,A1,The report describes observable faulty behavior with enough detail to distinguish it from normal or expected behavior.,,,
Math-84,Actionability,A2,"The affected class, method, API, or code path is specifically identified — not just a general feature area or subsystem.",,,
Math-84,Actionability,A3,"The report includes concrete debugging artifacts (stack traces, error messages, code snippets, or logs) that directly implicate the fault location.",,,
Math-84,Actionability,A4,"A developer could immediately attempt to reproduce or investigate the bug using only the information in this report, without needing clarification.",,,
Math-84,Actionability,A5,"The report pinpoints a specific module, class, or component precisely enough that a developer would know where to start reading code.",,,
Math-84,Clarity,C1,The report is written with enough precision that a developer unfamiliar with the codebase could understand the failure scenario without guessing.,,,
Math-84,Clarity,C2,The problem is described precisely enough that a developer could write a failing test case without asking for clarification.,,,
Math-84,Clarity,C3,The sequence of events or conditions leading to the failure is presented unambiguously — a reader cannot construct multiple different interpretations.,,,
Math-84,Clarity,C4,"All referenced entities, components, or behaviors are identified precisely enough that a developer could locate them in the codebase without prior knowledge of this specific bug.",,,
Math-84,Clarity,C5,Technical terminology is used accurately and consistently such that a developer would not be misled about the nature or location of the fault.,,,
Math-84,Specificity,S1,"Specific inputs, conditions, or triggering events are described concretely enough to be directly used in a test case.",,,
Math-84,Specificity,S2,"Concrete, ordered reproduction steps are provided that could be followed without prior knowledge of the system.",,,
Math-84,Specificity,S3,Relevant environment or version information is included and specific enough to rule out version-related ambiguity.,,,
Math-84,Specificity,S4,"Specific outputs, failures, exceptions, or error messages are reported verbatim or with enough detail to identify the exact failure mode.",,,
Math-84,Specificity,S5,The report contains details that uniquely identify this issue and distinguish it from superficially similar bugs.,,,
Math-84,Reproducibility,R1,The expected behavior is explicitly stated in a way that serves as a concrete correctness criterion.,,,
Math-84,Reproducibility,R2,The observed behavior is explicitly stated with enough detail to recognize the failure when encountered.,,,
Math-84,Reproducibility,R3,The discrepancy between expected and observed behavior is unambiguously identifiable from the report alone.,,,
Math-84,Reproducibility,R4,The reported reproduction steps are complete and sufficient to attempt reproduction without additional investigation.,,,
Math-84,Reproducibility,R5,Required environmental conditions or dependencies are documented specifically enough to set up the reproduction environment.,,,
Math-84,ReasoningQuality,Q1,The report explicitly proposes a specific potential cause or explanation — not just a symptom description.,,,
Math-84,ReasoningQuality,Q2,The proposed explanation is directly and specifically linked to observed symptoms with a plausible causal mechanism.,,,
Math-84,ReasoningQuality,Q3,"The report provides concrete evidence (code references, traces, logs, or data) that supports the proposed explanation.",,,
Math-84,ReasoningQuality,Q4,The explanation is internally coherent and logically consistent — it does not contradict other information in the report.,,,
Math-84,ReasoningQuality,Q5,"The explanation references specific technical artifacts (exact log lines, specific method names, concrete code locations, or configuration values).",,,
Math-84,TechnicalContext,T1,"Specific classes, methods, files, or APIs are named — not just described in general terms.",,,
Math-84,TechnicalContext,T2,The affected subsystem or module is identifiable precisely enough to locate the relevant source files.,,,
Math-84,TechnicalContext,T3,"Technical artifacts such as stack traces, logs, screenshots, or code snippets are included and directly relevant to the failure.",,,
Math-84,TechnicalContext,T4,"External dependencies, libraries, services, or integrations are referenced by name and version when they are relevant to the bug.",,,
Math-84,TechnicalContext,T5,"Environment details (OS, browser, framework version, hardware, runtime, etc.) are provided with enough specificity to reconstruct the affected environment.",,,
Math-84,Ambiguity,M1,The report contains vague or underspecified references that a developer would need to resolve before investigating.,,,
Math-84,Ambiguity,M2,"Inputs, parameters, or conditions are insufficiently described to attempt reproduction.",,,
Math-84,Ambiguity,M3,Expected behavior is unclear or underspecified to the point that a developer could not determine what the correct behavior should be.,,,
Math-84,Ambiguity,M4,Environment or version information that would materially affect reproduction is missing.,,,
Math-84,Ambiguity,M5,The report contains contradictory or inconsistent statements that would mislead a developer.,,,
Math-84,RepairReadiness,P1,The faulty behavior is described precisely enough to determine what the correct behavior should be and what code change would achieve it.,,,
Math-84,RepairReadiness,P2,"The specific component, class, method, or code location requiring a fix is identifiable directly from the report.",,,
Math-84,RepairReadiness,P3,The expected correct behavior is stated concretely enough to serve as an acceptance criterion for the fix.,,,
Math-84,RepairReadiness,P4,"Relevant constraints, edge cases, or conditions that would affect the fix are documented explicitly.",,,
Math-84,RepairReadiness,P5,"A developer could implement a plausible fix using only the information in this report, without further investigation or clarification.",,,
Math-84,RootCauseEvidence,RC1,A specific potential root cause is explicitly proposed in the report — not merely suggested or loosely implied.,,,
Math-84,RootCauseEvidence,RC2,"The proposed root cause references a specific code construct, operation, API call, data condition, or logic error by name.",,,
Math-84,RootCauseEvidence,RC3,The causal chain from the root cause to the observed failure is articulated clearly enough that a developer could verify it.,,,
Math-84,HiddenReproducibility,H1,"The report describes a specific, concrete scenario from which complete and unambiguous reproduction steps can be directly derived — the steps must be fully determinable, not merely suggested or partially implied.",,,
Math-84,ImpactScope,I1,"A specific subsystem, module, class, or code concept likely affected by the bug is identifiable from the report — not just a broad functional area.",,,
Math-84,ImpactScope,I2,The report distinguishes between where the symptom manifests and where the underlying defect likely resides.,,,
Math-84,ImpactScope,I3,Multiple impacted areas or cross-cutting concerns are identified with enough specificity to understand the scope of a fix.,,,
Math-84,ImpactScope,I4,"The report names three or more distinct technical concepts, classes, methods, or components that are relevant to understanding or fixing the bug.",,,
Math-88,Actionability,A1,The report describes observable faulty behavior with enough detail to distinguish it from normal or expected behavior.,,,
Math-88,Actionability,A2,"The affected class, method, API, or code path is specifically identified — not just a general feature area or subsystem.",,,
Math-88,Actionability,A3,"The report includes concrete debugging artifacts (stack traces, error messages, code snippets, or logs) that directly implicate the fault location.",,,
Math-88,Actionability,A4,"A developer could immediately attempt to reproduce or investigate the bug using only the information in this report, without needing clarification.",,,
Math-88,Actionability,A5,"The report pinpoints a specific module, class, or component precisely enough that a developer would know where to start reading code.",,,
Math-88,Clarity,C1,The report is written with enough precision that a developer unfamiliar with the codebase could understand the failure scenario without guessing.,,,
Math-88,Clarity,C2,The problem is described precisely enough that a developer could write a failing test case without asking for clarification.,,,
Math-88,Clarity,C3,The sequence of events or conditions leading to the failure is presented unambiguously — a reader cannot construct multiple different interpretations.,,,
Math-88,Clarity,C4,"All referenced entities, components, or behaviors are identified precisely enough that a developer could locate them in the codebase without prior knowledge of this specific bug.",,,
Math-88,Clarity,C5,Technical terminology is used accurately and consistently such that a developer would not be misled about the nature or location of the fault.,,,
Math-88,Specificity,S1,"Specific inputs, conditions, or triggering events are described concretely enough to be directly used in a test case.",,,
Math-88,Specificity,S2,"Concrete, ordered reproduction steps are provided that could be followed without prior knowledge of the system.",,,
Math-88,Specificity,S3,Relevant environment or version information is included and specific enough to rule out version-related ambiguity.,,,
Math-88,Specificity,S4,"Specific outputs, failures, exceptions, or error messages are reported verbatim or with enough detail to identify the exact failure mode.",,,
Math-88,Specificity,S5,The report contains details that uniquely identify this issue and distinguish it from superficially similar bugs.,,,
Math-88,Reproducibility,R1,The expected behavior is explicitly stated in a way that serves as a concrete correctness criterion.,,,
Math-88,Reproducibility,R2,The observed behavior is explicitly stated with enough detail to recognize the failure when encountered.,,,
Math-88,Reproducibility,R3,The discrepancy between expected and observed behavior is unambiguously identifiable from the report alone.,,,
Math-88,Reproducibility,R4,The reported reproduction steps are complete and sufficient to attempt reproduction without additional investigation.,,,
Math-88,Reproducibility,R5,Required environmental conditions or dependencies are documented specifically enough to set up the reproduction environment.,,,
Math-88,ReasoningQuality,Q1,The report explicitly proposes a specific potential cause or explanation — not just a symptom description.,,,
Math-88,ReasoningQuality,Q2,The proposed explanation is directly and specifically linked to observed symptoms with a plausible causal mechanism.,,,
Math-88,ReasoningQuality,Q3,"The report provides concrete evidence (code references, traces, logs, or data) that supports the proposed explanation.",,,
Math-88,ReasoningQuality,Q4,The explanation is internally coherent and logically consistent — it does not contradict other information in the report.,,,
Math-88,ReasoningQuality,Q5,"The explanation references specific technical artifacts (exact log lines, specific method names, concrete code locations, or configuration values).",,,
Math-88,TechnicalContext,T1,"Specific classes, methods, files, or APIs are named — not just described in general terms.",,,
Math-88,TechnicalContext,T2,The affected subsystem or module is identifiable precisely enough to locate the relevant source files.,,,
Math-88,TechnicalContext,T3,"Technical artifacts such as stack traces, logs, screenshots, or code snippets are included and directly relevant to the failure.",,,
Math-88,TechnicalContext,T4,"External dependencies, libraries, services, or integrations are referenced by name and version when they are relevant to the bug.",,,
Math-88,TechnicalContext,T5,"Environment details (OS, browser, framework version, hardware, runtime, etc.) are provided with enough specificity to reconstruct the affected environment.",,,
Math-88,Ambiguity,M1,The report contains vague or underspecified references that a developer would need to resolve before investigating.,,,
Math-88,Ambiguity,M2,"Inputs, parameters, or conditions are insufficiently described to attempt reproduction.",,,
Math-88,Ambiguity,M3,Expected behavior is unclear or underspecified to the point that a developer could not determine what the correct behavior should be.,,,
Math-88,Ambiguity,M4,Environment or version information that would materially affect reproduction is missing.,,,
Math-88,Ambiguity,M5,The report contains contradictory or inconsistent statements that would mislead a developer.,,,
Math-88,RepairReadiness,P1,The faulty behavior is described precisely enough to determine what the correct behavior should be and what code change would achieve it.,,,
Math-88,RepairReadiness,P2,"The specific component, class, method, or code location requiring a fix is identifiable directly from the report.",,,
Math-88,RepairReadiness,P3,The expected correct behavior is stated concretely enough to serve as an acceptance criterion for the fix.,,,
Math-88,RepairReadiness,P4,"Relevant constraints, edge cases, or conditions that would affect the fix are documented explicitly.",,,
Math-88,RepairReadiness,P5,"A developer could implement a plausible fix using only the information in this report, without further investigation or clarification.",,,
Math-88,RootCauseEvidence,RC1,A specific potential root cause is explicitly proposed in the report — not merely suggested or loosely implied.,,,
Math-88,RootCauseEvidence,RC2,"The proposed root cause references a specific code construct, operation, API call, data condition, or logic error by name.",,,
Math-88,RootCauseEvidence,RC3,The causal chain from the root cause to the observed failure is articulated clearly enough that a developer could verify it.,,,
Math-88,HiddenReproducibility,H1,"The report describes a specific, concrete scenario from which complete and unambiguous reproduction steps can be directly derived — the steps must be fully determinable, not merely suggested or partially implied.",,,
Math-88,ImpactScope,I1,"A specific subsystem, module, class, or code concept likely affected by the bug is identifiable from the report — not just a broad functional area.",,,
Math-88,ImpactScope,I2,The report distinguishes between where the symptom manifests and where the underlying defect likely resides.,,,
Math-88,ImpactScope,I3,Multiple impacted areas or cross-cutting concerns are identified with enough specificity to understand the scope of a fix.,,,
Math-88,ImpactScope,I4,"The report names three or more distinct technical concepts, classes, methods, or components that are relevant to understanding or fixing the bug.",,,
Math-89,Actionability,A1,The report describes observable faulty behavior with enough detail to distinguish it from normal or expected behavior.,,,
Math-89,Actionability,A2,"The affected class, method, API, or code path is specifically identified — not just a general feature area or subsystem.",,,
Math-89,Actionability,A3,"The report includes concrete debugging artifacts (stack traces, error messages, code snippets, or logs) that directly implicate the fault location.",,,
Math-89,Actionability,A4,"A developer could immediately attempt to reproduce or investigate the bug using only the information in this report, without needing clarification.",,,
Math-89,Actionability,A5,"The report pinpoints a specific module, class, or component precisely enough that a developer would know where to start reading code.",,,
Math-89,Clarity,C1,The report is written with enough precision that a developer unfamiliar with the codebase could understand the failure scenario without guessing.,,,
Math-89,Clarity,C2,The problem is described precisely enough that a developer could write a failing test case without asking for clarification.,,,
Math-89,Clarity,C3,The sequence of events or conditions leading to the failure is presented unambiguously — a reader cannot construct multiple different interpretations.,,,
Math-89,Clarity,C4,"All referenced entities, components, or behaviors are identified precisely enough that a developer could locate them in the codebase without prior knowledge of this specific bug.",,,
Math-89,Clarity,C5,Technical terminology is used accurately and consistently such that a developer would not be misled about the nature or location of the fault.,,,
Math-89,Specificity,S1,"Specific inputs, conditions, or triggering events are described concretely enough to be directly used in a test case.",,,
Math-89,Specificity,S2,"Concrete, ordered reproduction steps are provided that could be followed without prior knowledge of the system.",,,
Math-89,Specificity,S3,Relevant environment or version information is included and specific enough to rule out version-related ambiguity.,,,
Math-89,Specificity,S4,"Specific outputs, failures, exceptions, or error messages are reported verbatim or with enough detail to identify the exact failure mode.",,,
Math-89,Specificity,S5,The report contains details that uniquely identify this issue and distinguish it from superficially similar bugs.,,,
Math-89,Reproducibility,R1,The expected behavior is explicitly stated in a way that serves as a concrete correctness criterion.,,,
Math-89,Reproducibility,R2,The observed behavior is explicitly stated with enough detail to recognize the failure when encountered.,,,
Math-89,Reproducibility,R3,The discrepancy between expected and observed behavior is unambiguously identifiable from the report alone.,,,
Math-89,Reproducibility,R4,The reported reproduction steps are complete and sufficient to attempt reproduction without additional investigation.,,,
Math-89,Reproducibility,R5,Required environmental conditions or dependencies are documented specifically enough to set up the reproduction environment.,,,
Math-89,ReasoningQuality,Q1,The report explicitly proposes a specific potential cause or explanation — not just a symptom description.,,,
Math-89,ReasoningQuality,Q2,The proposed explanation is directly and specifically linked to observed symptoms with a plausible causal mechanism.,,,
Math-89,ReasoningQuality,Q3,"The report provides concrete evidence (code references, traces, logs, or data) that supports the proposed explanation.",,,
Math-89,ReasoningQuality,Q4,The explanation is internally coherent and logically consistent — it does not contradict other information in the report.,,,
Math-89,ReasoningQuality,Q5,"The explanation references specific technical artifacts (exact log lines, specific method names, concrete code locations, or configuration values).",,,
Math-89,TechnicalContext,T1,"Specific classes, methods, files, or APIs are named — not just described in general terms.",,,
Math-89,TechnicalContext,T2,The affected subsystem or module is identifiable precisely enough to locate the relevant source files.,,,
Math-89,TechnicalContext,T3,"Technical artifacts such as stack traces, logs, screenshots, or code snippets are included and directly relevant to the failure.",,,
Math-89,TechnicalContext,T4,"External dependencies, libraries, services, or integrations are referenced by name and version when they are relevant to the bug.",,,
Math-89,TechnicalContext,T5,"Environment details (OS, browser, framework version, hardware, runtime, etc.) are provided with enough specificity to reconstruct the affected environment.",,,
Math-89,Ambiguity,M1,The report contains vague or underspecified references that a developer would need to resolve before investigating.,,,
Math-89,Ambiguity,M2,"Inputs, parameters, or conditions are insufficiently described to attempt reproduction.",,,
Math-89,Ambiguity,M3,Expected behavior is unclear or underspecified to the point that a developer could not determine what the correct behavior should be.,,,
Math-89,Ambiguity,M4,Environment or version information that would materially affect reproduction is missing.,,,
Math-89,Ambiguity,M5,The report contains contradictory or inconsistent statements that would mislead a developer.,,,
Math-89,RepairReadiness,P1,The faulty behavior is described precisely enough to determine what the correct behavior should be and what code change would achieve it.,,,
Math-89,RepairReadiness,P2,"The specific component, class, method, or code location requiring a fix is identifiable directly from the report.",,,
Math-89,RepairReadiness,P3,The expected correct behavior is stated concretely enough to serve as an acceptance criterion for the fix.,,,
Math-89,RepairReadiness,P4,"Relevant constraints, edge cases, or conditions that would affect the fix are documented explicitly.",,,
Math-89,RepairReadiness,P5,"A developer could implement a plausible fix using only the information in this report, without further investigation or clarification.",,,
Math-89,RootCauseEvidence,RC1,A specific potential root cause is explicitly proposed in the report — not merely suggested or loosely implied.,,,
Math-89,RootCauseEvidence,RC2,"The proposed root cause references a specific code construct, operation, API call, data condition, or logic error by name.",,,
Math-89,RootCauseEvidence,RC3,The causal chain from the root cause to the observed failure is articulated clearly enough that a developer could verify it.,,,
Math-89,HiddenReproducibility,H1,"The report describes a specific, concrete scenario from which complete and unambiguous reproduction steps can be directly derived — the steps must be fully determinable, not merely suggested or partially implied.",,,
Math-89,ImpactScope,I1,"A specific subsystem, module, class, or code concept likely affected by the bug is identifiable from the report — not just a broad functional area.",,,
Math-89,ImpactScope,I2,The report distinguishes between where the symptom manifests and where the underlying defect likely resides.,,,
Math-89,ImpactScope,I3,Multiple impacted areas or cross-cutting concerns are identified with enough specificity to understand the scope of a fix.,,,
Math-89,ImpactScope,I4,"The report names three or more distinct technical concepts, classes, methods, or components that are relevant to understanding or fixing the bug.",,,
Mockito-15,Actionability,A1,The report describes observable faulty behavior with enough detail to distinguish it from normal or expected behavior.,,,
Mockito-15,Actionability,A2,"The affected class, method, API, or code path is specifically identified — not just a general feature area or subsystem.",,,
Mockito-15,Actionability,A3,"The report includes concrete debugging artifacts (stack traces, error messages, code snippets, or logs) that directly implicate the fault location.",,,
Mockito-15,Actionability,A4,"A developer could immediately attempt to reproduce or investigate the bug using only the information in this report, without needing clarification.",,,
Mockito-15,Actionability,A5,"The report pinpoints a specific module, class, or component precisely enough that a developer would know where to start reading code.",,,
Mockito-15,Clarity,C1,The report is written with enough precision that a developer unfamiliar with the codebase could understand the failure scenario without guessing.,,,
Mockito-15,Clarity,C2,The problem is described precisely enough that a developer could write a failing test case without asking for clarification.,,,
Mockito-15,Clarity,C3,The sequence of events or conditions leading to the failure is presented unambiguously — a reader cannot construct multiple different interpretations.,,,
Mockito-15,Clarity,C4,"All referenced entities, components, or behaviors are identified precisely enough that a developer could locate them in the codebase without prior knowledge of this specific bug.",,,
Mockito-15,Clarity,C5,Technical terminology is used accurately and consistently such that a developer would not be misled about the nature or location of the fault.,,,
Mockito-15,Specificity,S1,"Specific inputs, conditions, or triggering events are described concretely enough to be directly used in a test case.",,,
Mockito-15,Specificity,S2,"Concrete, ordered reproduction steps are provided that could be followed without prior knowledge of the system.",,,
Mockito-15,Specificity,S3,Relevant environment or version information is included and specific enough to rule out version-related ambiguity.,,,
Mockito-15,Specificity,S4,"Specific outputs, failures, exceptions, or error messages are reported verbatim or with enough detail to identify the exact failure mode.",,,
Mockito-15,Specificity,S5,The report contains details that uniquely identify this issue and distinguish it from superficially similar bugs.,,,
Mockito-15,Reproducibility,R1,The expected behavior is explicitly stated in a way that serves as a concrete correctness criterion.,,,
Mockito-15,Reproducibility,R2,The observed behavior is explicitly stated with enough detail to recognize the failure when encountered.,,,
Mockito-15,Reproducibility,R3,The discrepancy between expected and observed behavior is unambiguously identifiable from the report alone.,,,
Mockito-15,Reproducibility,R4,The reported reproduction steps are complete and sufficient to attempt reproduction without additional investigation.,,,
Mockito-15,Reproducibility,R5,Required environmental conditions or dependencies are documented specifically enough to set up the reproduction environment.,,,
Mockito-15,ReasoningQuality,Q1,The report explicitly proposes a specific potential cause or explanation — not just a symptom description.,,,
Mockito-15,ReasoningQuality,Q2,The proposed explanation is directly and specifically linked to observed symptoms with a plausible causal mechanism.,,,
Mockito-15,ReasoningQuality,Q3,"The report provides concrete evidence (code references, traces, logs, or data) that supports the proposed explanation.",,,
Mockito-15,ReasoningQuality,Q4,The explanation is internally coherent and logically consistent — it does not contradict other information in the report.,,,
Mockito-15,ReasoningQuality,Q5,"The explanation references specific technical artifacts (exact log lines, specific method names, concrete code locations, or configuration values).",,,
Mockito-15,TechnicalContext,T1,"Specific classes, methods, files, or APIs are named — not just described in general terms.",,,
Mockito-15,TechnicalContext,T2,The affected subsystem or module is identifiable precisely enough to locate the relevant source files.,,,
Mockito-15,TechnicalContext,T3,"Technical artifacts such as stack traces, logs, screenshots, or code snippets are included and directly relevant to the failure.",,,
Mockito-15,TechnicalContext,T4,"External dependencies, libraries, services, or integrations are referenced by name and version when they are relevant to the bug.",,,
Mockito-15,TechnicalContext,T5,"Environment details (OS, browser, framework version, hardware, runtime, etc.) are provided with enough specificity to reconstruct the affected environment.",,,
Mockito-15,Ambiguity,M1,The report contains vague or underspecified references that a developer would need to resolve before investigating.,,,
Mockito-15,Ambiguity,M2,"Inputs, parameters, or conditions are insufficiently described to attempt reproduction.",,,
Mockito-15,Ambiguity,M3,Expected behavior is unclear or underspecified to the point that a developer could not determine what the correct behavior should be.,,,
Mockito-15,Ambiguity,M4,Environment or version information that would materially affect reproduction is missing.,,,
Mockito-15,Ambiguity,M5,The report contains contradictory or inconsistent statements that would mislead a developer.,,,
Mockito-15,RepairReadiness,P1,The faulty behavior is described precisely enough to determine what the correct behavior should be and what code change would achieve it.,,,
Mockito-15,RepairReadiness,P2,"The specific component, class, method, or code location requiring a fix is identifiable directly from the report.",,,
Mockito-15,RepairReadiness,P3,The expected correct behavior is stated concretely enough to serve as an acceptance criterion for the fix.,,,
Mockito-15,RepairReadiness,P4,"Relevant constraints, edge cases, or conditions that would affect the fix are documented explicitly.",,,
Mockito-15,RepairReadiness,P5,"A developer could implement a plausible fix using only the information in this report, without further investigation or clarification.",,,
Mockito-15,RootCauseEvidence,RC1,A specific potential root cause is explicitly proposed in the report — not merely suggested or loosely implied.,,,
Mockito-15,RootCauseEvidence,RC2,"The proposed root cause references a specific code construct, operation, API call, data condition, or logic error by name.",,,
Mockito-15,RootCauseEvidence,RC3,The causal chain from the root cause to the observed failure is articulated clearly enough that a developer could verify it.,,,
Mockito-15,HiddenReproducibility,H1,"The report describes a specific, concrete scenario from which complete and unambiguous reproduction steps can be directly derived — the steps must be fully determinable, not merely suggested or partially implied.",,,
Mockito-15,ImpactScope,I1,"A specific subsystem, module, class, or code concept likely affected by the bug is identifiable from the report — not just a broad functional area.",,,
Mockito-15,ImpactScope,I2,The report distinguishes between where the symptom manifests and where the underlying defect likely resides.,,,
Mockito-15,ImpactScope,I3,Multiple impacted areas or cross-cutting concerns are identified with enough specificity to understand the scope of a fix.,,,
Mockito-15,ImpactScope,I4,"The report names three or more distinct technical concepts, classes, methods, or components that are relevant to understanding or fixing the bug.",,,
Mockito-19,Actionability,A1,The report describes observable faulty behavior with enough detail to distinguish it from normal or expected behavior.,,,
Mockito-19,Actionability,A2,"The affected class, method, API, or code path is specifically identified — not just a general feature area or subsystem.",,,
Mockito-19,Actionability,A3,"The report includes concrete debugging artifacts (stack traces, error messages, code snippets, or logs) that directly implicate the fault location.",,,
Mockito-19,Actionability,A4,"A developer could immediately attempt to reproduce or investigate the bug using only the information in this report, without needing clarification.",,,
Mockito-19,Actionability,A5,"The report pinpoints a specific module, class, or component precisely enough that a developer would know where to start reading code.",,,
Mockito-19,Clarity,C1,The report is written with enough precision that a developer unfamiliar with the codebase could understand the failure scenario without guessing.,,,
Mockito-19,Clarity,C2,The problem is described precisely enough that a developer could write a failing test case without asking for clarification.,,,
Mockito-19,Clarity,C3,The sequence of events or conditions leading to the failure is presented unambiguously — a reader cannot construct multiple different interpretations.,,,
Mockito-19,Clarity,C4,"All referenced entities, components, or behaviors are identified precisely enough that a developer could locate them in the codebase without prior knowledge of this specific bug.",,,
Mockito-19,Clarity,C5,Technical terminology is used accurately and consistently such that a developer would not be misled about the nature or location of the fault.,,,
Mockito-19,Specificity,S1,"Specific inputs, conditions, or triggering events are described concretely enough to be directly used in a test case.",,,
Mockito-19,Specificity,S2,"Concrete, ordered reproduction steps are provided that could be followed without prior knowledge of the system.",,,
Mockito-19,Specificity,S3,Relevant environment or version information is included and specific enough to rule out version-related ambiguity.,,,
Mockito-19,Specificity,S4,"Specific outputs, failures, exceptions, or error messages are reported verbatim or with enough detail to identify the exact failure mode.",,,
Mockito-19,Specificity,S5,The report contains details that uniquely identify this issue and distinguish it from superficially similar bugs.,,,
Mockito-19,Reproducibility,R1,The expected behavior is explicitly stated in a way that serves as a concrete correctness criterion.,,,
Mockito-19,Reproducibility,R2,The observed behavior is explicitly stated with enough detail to recognize the failure when encountered.,,,
Mockito-19,Reproducibility,R3,The discrepancy between expected and observed behavior is unambiguously identifiable from the report alone.,,,
Mockito-19,Reproducibility,R4,The reported reproduction steps are complete and sufficient to attempt reproduction without additional investigation.,,,
Mockito-19,Reproducibility,R5,Required environmental conditions or dependencies are documented specifically enough to set up the reproduction environment.,,,
Mockito-19,ReasoningQuality,Q1,The report explicitly proposes a specific potential cause or explanation — not just a symptom description.,,,
Mockito-19,ReasoningQuality,Q2,The proposed explanation is directly and specifically linked to observed symptoms with a plausible causal mechanism.,,,
Mockito-19,ReasoningQuality,Q3,"The report provides concrete evidence (code references, traces, logs, or data) that supports the proposed explanation.",,,
Mockito-19,ReasoningQuality,Q4,The explanation is internally coherent and logically consistent — it does not contradict other information in the report.,,,
Mockito-19,ReasoningQuality,Q5,"The explanation references specific technical artifacts (exact log lines, specific method names, concrete code locations, or configuration values).",,,
Mockito-19,TechnicalContext,T1,"Specific classes, methods, files, or APIs are named — not just described in general terms.",,,
Mockito-19,TechnicalContext,T2,The affected subsystem or module is identifiable precisely enough to locate the relevant source files.,,,
Mockito-19,TechnicalContext,T3,"Technical artifacts such as stack traces, logs, screenshots, or code snippets are included and directly relevant to the failure.",,,
Mockito-19,TechnicalContext,T4,"External dependencies, libraries, services, or integrations are referenced by name and version when they are relevant to the bug.",,,
Mockito-19,TechnicalContext,T5,"Environment details (OS, browser, framework version, hardware, runtime, etc.) are provided with enough specificity to reconstruct the affected environment.",,,
Mockito-19,Ambiguity,M1,The report contains vague or underspecified references that a developer would need to resolve before investigating.,,,
Mockito-19,Ambiguity,M2,"Inputs, parameters, or conditions are insufficiently described to attempt reproduction.",,,
Mockito-19,Ambiguity,M3,Expected behavior is unclear or underspecified to the point that a developer could not determine what the correct behavior should be.,,,
Mockito-19,Ambiguity,M4,Environment or version information that would materially affect reproduction is missing.,,,
Mockito-19,Ambiguity,M5,The report contains contradictory or inconsistent statements that would mislead a developer.,,,
